,Open,High,Low,Close,Volume,Change,code
2022-08-01,219500,221500,218000,218000,93822,-0.00909090909090909,034730
2022-08-02,217500,218000,213000,214500,120875,-0.016055045871559634,034730
2022-08-03,214500,216500,213500,216000,130572,0.006993006993006993,034730
2022-08-04,218000,218000,213000,215500,124658,-0.0023148148148148147,034730
2022-08-05,215500,219500,214500,218000,81107,0.01160092807424594,034730
2022-08-08,217000,221000,217000,219500,63201,0.00688073394495413,034730
2022-08-09,219000,222000,218500,221000,95172,0.00683371298405467,034730
2022-08-10,220500,228500,219000,223000,181109,0.00904977375565611,034730
2022-08-11,227000,230500,225000,228500,205164,0.024663677130044845,034730
2022-08-12,229000,231500,228000,230000,97305,0.006564551422319475,034730
2022-08-16,233000,236500,228500,229500,101352,-0.002173913043478261,034730
2022-08-17,232000,239500,232000,236500,185833,0.030501089324618737,034730
2022-08-18,234000,239000,234000,236000,122396,-0.0021141649048625794,034730
2022-08-19,235000,236500,231500,231500,108529,-0.019067796610169493,034730
2022-08-22,227500,231500,227500,229500,97020,-0.008639308855291577,034730
2022-08-23,228000,230500,224500,225500,122366,-0.017429193899782137,034730
2022-08-24,227000,233500,227000,232500,151226,0.031042128603104215,034730
2022-08-25,232500,235500,230000,234500,90022,0.008602150537634409,034730
2022-08-26,235000,238000,233000,233500,82065,-0.0042643923240938165,034730
2022-08-29,227500,231000,226500,227000,115526,-0.027837259100642397,034730
2022-08-30,229500,229500,226000,227500,59105,0.0022026431718061676,034730
2022-08-31,233500,235500,230000,233000,263607,0.02417582417582418,034730
2022-09-01,230500,231000,223500,223500,164168,-0.04077253218884121,034730
2022-09-02,224500,227500,222500,224500,89571,0.0044742729306487695,034730
2022-09-05,225000,228000,224000,225000,56809,0.0022271714922048997,034730
2022-09-06,224500,225500,220500,221000,87816,-0.017777777777777778,034730
2022-09-07,219500,220500,215500,219000,85988,-0.00904977375565611,034730
2022-09-08,221000,222500,218500,219500,103523,0.00228310502283105,034730
2022-09-13,224000,231500,222500,230000,154546,0.04783599088838269,034730
2022-09-14,224000,227000,222500,224500,101556,-0.02391304347826087,034730
2022-09-15,225000,231500,223500,228000,107002,0.015590200445434299,034730
2022-09-16,225500,228000,223000,224500,107824,-0.015350877192982455,034730
2022-09-19,225000,226000,221000,221500,59915,-0.013363028953229399,034730
2022-09-20,223500,228000,223500,225500,61140,0.01805869074492099,034730
2022-09-21,224000,226500,222500,223500,61385,-0.008869179600886918,034730
2022-09-22,221000,223000,218500,222000,69275,-0.006711409395973155,034730
2022-09-23,224500,224500,214000,214500,104536,-0.033783783783783786,034730
2022-09-26,210000,211500,203000,204000,156495,-0.04895104895104895,034730
2022-09-27,204000,205500,198500,201000,153354,-0.014705882352941175,034730
2022-09-28,199500,201000,192000,194000,177000,-0.03482587064676617,034730
2022-09-29,198500,199500,194000,195500,115411,0.007731958762886598,034730
2022-09-30,195500,198000,191500,192000,122060,-0.017902813299232736,034730
2022-10-04,196500,203500,194500,201500,108468,0.04947916666666666,034730
2022-10-05,204500,204500,199000,200000,113704,-0.007444168734491315,034730
2022-10-06,201500,205000,200500,202500,70450,0.0125,034730
2022-10-07,200000,208500,198000,206000,166717,0.01728395061728395,034730
2022-10-11,201500,203500,198000,199500,130329,-0.03155339805825243,034730
2022-10-12,198000,202500,197000,202000,87433,0.012531328320802004,034730
2022-10-13,201500,203000,199000,199500,112787,-0.012376237623762377,034730
2022-10-14,203000,209500,202000,206000,124201,0.03258145363408521,034730
2022-10-17,199000,199500,192500,198500,360879,-0.03640776699029126,034730
2022-10-18,202000,207000,201500,205000,123813,0.0327455919395466,034730
2022-10-19,208000,208000,204000,204500,75430,-0.0024390243902439024,034730
2022-10-20,203500,208500,203000,207500,148121,0.01466992665036675,034730
2022-10-21,205000,206500,199500,202000,141047,-0.02650602409638554,034730
2022-10-24,204000,207500,199500,202000,121460,0.0,034730
2022-10-25,203500,206500,201000,206500,91219,0.022277227722772276,034730
2022-10-26,204000,207000,203500,205500,72956,-0.004842615012106538,034730
2022-10-27,207000,212000,206000,210500,126162,0.024330900243309004,034730
2022-10-28,210000,214000,209500,210500,99333,0.0,034730
2022-10-31,213000,214000,208500,214000,117360,0.0166270783847981,034730
2022-11-01,214000,218000,212500,218000,136804,0.018691588785046728,034730
2022-11-02,216000,221000,215500,218500,111937,0.0022935779816513763,034730
2022-11-03,215000,222000,215000,219500,119522,0.004576659038901602,034730
2022-11-04,218500,219500,214000,218000,99062,-0.00683371298405467,034730
2022-11-07,218000,222500,217500,222000,81585,0.01834862385321101,034730
2022-11-08,222500,225500,220500,224000,89136,0.009009009009009009,034730
2022-11-09,225500,225500,221500,223500,103483,-0.002232142857142857,034730
2022-11-10,221500,225500,219500,220000,121090,-0.015659955257270694,034730
2022-11-11,225500,229000,224000,227000,158942,0.031818181818181815,034730
2022-11-14,225500,228000,221500,222000,139616,-0.022026431718061675,034730
2022-11-15,221500,222500,218000,219000,131446,-0.013513513513513513,034730
2022-11-16,219000,220000,214500,220000,162028,0.0045662100456621,034730
2022-11-17,220000,221500,216000,216500,92498,-0.015909090909090907,034730
2022-11-18,215000,216500,210500,211000,162473,-0.025404157043879903,034730
2022-11-21,212000,212000,206000,208500,144213,-0.011848341232227489,034730
2022-11-22,208500,208500,204000,206000,133532,-0.011990407673860913,034730
2022-11-23,207000,207000,203500,205000,161055,-0.0048543689320388345,034730
2022-11-24,207000,208500,205500,208000,79622,0.014634146341463417,034730
2022-11-25,209000,211500,207000,210000,108787,0.009615384615384616,034730
2022-11-28,210000,212500,207500,210500,111704,0.002380952380952381,034730
2022-11-29,212000,217000,208500,215500,104046,0.023752969121140142,034730
2022-11-30,213500,220000,212500,219000,228247,0.016241299303944315,034730
2022-12-01,221500,222000,217000,217500,103206,-0.00684931506849315,034730
2022-12-02,218000,218000,210500,211000,126715,-0.029885057471264367,034730
2022-12-05,211500,214000,208000,211000,104508,0.0,034730
2022-12-06,210000,212500,207500,209500,119848,-0.007109004739336493,034730
2022-12-07,208500,210000,203500,204000,166394,-0.026252983293556086,034730
2022-12-08,205500,205500,200500,204000,152905,0.0,034730
2022-12-09,204500,205000,201000,203500,148824,-0.0024509803921568627,034730
2022-12-12,203000,204000,199500,201500,135261,-0.009828009828009828,034730
2022-12-13,203000,204000,200500,202500,89535,0.004962779156327543,034730
2022-12-14,203500,206500,203500,205500,110800,0.014814814814814815,034730
2022-12-15,204500,206000,203000,203000,63401,-0.012165450121654502,034730
2022-12-16,201500,203500,200500,203500,110334,0.0024630541871921183,034730
2022-12-19,202000,203500,201000,203000,67810,-0.002457002457002457,034730
2022-12-20,203500,203500,200000,200500,91778,-0.012315270935960592,034730
2022-12-21,201500,201500,198500,199500,103143,-0.004987531172069825,034730
2022-12-22,200000,201500,199000,201000,109683,0.007518796992481203,034730
2022-12-23,199000,200500,197500,198500,87664,-0.012437810945273632,034730
2022-12-26,199500,201000,198000,200500,102637,0.010075566750629723,034730
2022-12-27,200500,202500,200500,202500,140593,0.00997506234413965,034730
2022-12-28,199000,199000,195500,196500,121655,-0.02962962962962963,034730
2022-12-29,195000,196000,189000,189000,143674,-0.03816793893129771,034730
2023-01-02,188500,191000,184500,185000,91764,-0.021164021164021163,034730
2023-01-03,185000,185500,178500,184000,190444,-0.005405405405405406,034730
2023-01-04,182000,189500,181000,188500,113141,0.024456521739130436,034730
2023-01-05,187500,191000,186000,187500,85440,-0.005305039787798408,034730
2023-01-06,185000,188500,185000,186500,99160,-0.005333333333333333,034730
2023-01-09,189000,194000,188500,193500,111557,0.03753351206434316,034730
2023-01-10,193000,193000,188000,189500,129761,-0.020671834625323002,034730
2023-01-11,189500,191000,188500,189500,83699,0.0,034730
2023-01-12,190000,192500,189500,190500,122468,0.005277044854881266,034730
2023-01-13,192000,197000,191500,193000,124206,0.013123359580052493,034730
2023-01-16,194500,196000,192000,194500,73794,0.007772020725388601,034730
2023-01-17,194500,195000,192000,194000,93198,-0.002570694087403599,034730
2023-01-18,194000,194000,190500,192000,68119,-0.010309278350515462,034730
2023-01-19,190000,194500,190000,193000,64432,0.005208333333333332,034730
2023-01-20,192000,194000,190000,194000,63930,0.005181347150259068,034730
2023-01-25,195100,197100,193900,194700,90908,0.003608247422680412,034730
2023-01-26,194400,197900,194400,197900,105859,0.016435541859270673,034730
2023-01-27,197900,206000,197900,205500,231640,0.03840323395654371,034730
2023-01-30,203500,205000,199800,199800,125462,-0.027737226277372264,034730
2023-01-31,199800,202500,197200,198100,166516,-0.00850850850850851,034730
2023-02-01,198400,200500,197800,200500,121055,0.012115093387178193,034730
2023-02-02,201500,202500,197600,198300,145663,-0.010972568578553617,034730
2023-02-03,198300,200500,197100,200500,92857,0.01109430156328795,034730
2023-02-06,199500,201000,196900,197400,103899,-0.015461346633416459,034730
2023-02-07,197000,198000,195300,195500,126008,-0.009625126646403243,034730
2023-02-08,196200,200500,196200,200500,97624,0.02557544757033248,034730
2023-02-09,198300,202000,198200,198900,108297,-0.00798004987531172,034730
2023-02-10,197200,199300,196900,199000,95017,0.0005027652086475615,034730
2023-02-13,197400,199900,195900,196000,126891,-0.01507537688442211,034730
2023-02-14,197400,198600,196400,198000,99782,0.010204081632653062,034730
2023-02-15,196100,197000,186100,186300,403894,-0.05909090909090909,034730
2023-02-16,187300,189700,187300,187800,184614,0.008051529790660225,034730
2023-02-17,186100,189300,186100,187100,125816,-0.003727369542066028,034730
2023-02-20,187100,188900,185800,187900,134198,0.00427578834847675,034730
2023-02-21,187900,190500,187100,187900,143723,0.0,034730
2023-02-22,186600,186700,184000,184100,194022,-0.020223523150612027,034730
2023-02-23,184200,184700,182200,182500,215606,-0.008690928843020097,034730
2023-02-24,182400,183300,180100,180400,189543,-0.011506849315068492,034730
2023-02-27,179800,180100,177500,178300,188012,-0.01164079822616408,034730
2023-02-28,178800,179300,177800,178600,387472,0.0016825574873808188,034730
2023-03-02,177600,182300,177400,182100,194639,0.01959686450167973,034730
2023-03-03,181200,183300,181200,181800,126352,-0.0016474464579901156,034730
2023-03-06,183300,184600,182100,184400,129870,0.014301430143014302,034730
2023-03-07,183800,184400,181000,181000,182240,-0.01843817787418655,034730
2023-03-08,178000,178800,177300,177900,214835,-0.01712707182320442,034730
2023-03-09,178200,178700,174100,174300,260053,-0.02023608768971332,034730
2023-03-10,173000,173000,170800,172300,219685,-0.011474469305794608,034730
2023-03-13,172200,173200,170200,172700,121326,0.0023215322112594312,034730
2023-03-14,170900,171500,167500,167600,202252,-0.029530978575564568,034730
2023-03-15,169500,169800,165700,166000,221437,-0.00954653937947494,034730
2023-03-16,165100,165100,162300,162900,200404,-0.018674698795180723,034730
2023-03-17,164500,167700,163100,165000,195238,0.01289134438305709,034730
2023-03-20,164900,165700,162600,162900,135172,-0.012727272727272728,034730
2023-03-21,163400,170100,163400,167200,173052,0.026396562308164517,034730
2023-03-22,168500,168900,164300,165300,173965,-0.011363636363636364,034730
2023-03-23,163500,165600,162400,163300,196569,-0.012099213551119177,034730
2023-03-24,162900,165800,162500,165200,119190,0.011635027556644213,034730
2023-03-27,166000,166100,163600,164900,127082,-0.0018159806295399517,034730
2023-03-28,165500,166800,164200,166100,124846,0.007277137659187386,034730
2023-03-29,166200,167300,164300,165700,144667,-0.002408187838651415,034730
2023-03-30,167000,174800,165800,172800,331222,0.04284852142426071,034730
2023-03-31,173300,173900,170400,172500,139551,-0.001736111111111111,034730
2023-04-03,172800,174800,171100,171800,114028,-0.004057971014492754,034730
2023-04-04,171000,176500,171000,174500,179751,0.01571594877764843,034730
2023-04-05,174500,176700,173100,173600,112227,-0.005157593123209169,034730
2023-04-06,172900,172900,168600,169000,184584,-0.026497695852534565,034730
2023-04-07,169400,172000,168100,171100,103723,0.01242603550295858,034730
2023-04-10,170500,172900,169600,171300,100477,0.0011689070718877848,034730
2023-04-11,171400,173900,169100,172200,189988,0.005253940455341506,034730
2023-04-12,172400,177000,172300,176300,192773,0.023809523809523808,034730
2023-04-13,175500,175500,172700,172700,170809,-0.02041973908111174,034730
2023-04-14,173300,175800,173300,174700,134127,0.011580775911986103,034730
2023-04-17,174400,174500,169600,170000,252761,-0.026903262736119062,034730
2023-04-18,170300,171100,168900,170000,170398,0.0,034730
2023-04-19,170000,172200,169900,170500,100654,0.0029411764705882353,034730
2023-04-20,170000,170200,167600,168200,167529,-0.013489736070381233,034730
2023-04-21,168200,168200,165700,166900,93143,-0.0077288941736028535,034730
2023-04-24,166900,167400,164900,165200,97223,-0.010185739964050332,034730
2023-04-25,165000,165200,162200,163100,157184,-0.012711864406779662,034730
2023-04-26,163100,163900,162500,163400,106045,0.0018393623543838137,034730
2023-04-27,163000,163100,159900,161900,151529,-0.009179926560587515,034730
2023-04-28,162100,164200,161700,162500,142967,0.0037059913526868438,034730
2023-05-02,162600,165500,162500,165400,151674,0.017846153846153845,034730
2023-05-03,164700,165000,163100,163900,97354,-0.009068923821039904,034730
2023-05-04,162400,164100,162100,164100,74895,0.0012202562538133007,034730
2023-05-08,162600,167500,162600,166900,127164,0.017062766605728214,034730
2023-05-09,167600,168900,166500,167700,129519,0.004793289394847214,034730
2023-05-10,167500,168800,166200,167000,103488,-0.0041741204531902205,034730
2023-05-11,167000,168500,166300,166300,81808,-0.004191616766467066,034730
2023-05-12,166400,166400,164100,164700,99291,-0.009621166566446182,034730
2023-05-15,163800,166100,163000,165500,89023,0.004857316332726169,034730
2023-05-16,165600,168400,163000,163100,108590,-0.014501510574018127,034730
2023-05-17,162200,164500,161200,164100,99821,0.0061312078479460455,034730
2023-05-18,164700,167400,163000,167000,125667,0.017672151127361365,034730
2023-05-19,167000,168900,166200,168400,149261,0.008383233532934131,034730
2023-05-22,168400,173300,168100,172600,221979,0.02494061757719715,034730
2023-05-23,172700,173900,171300,171900,95215,-0.004055619930475087,034730
2023-05-24,171000,172000,169900,172000,96109,0.0005817335660267597,034730
2023-05-25,170700,172100,169800,169800,119031,-0.012790697674418604,034730
2023-05-26,169900,172800,169500,172800,113885,0.0176678445229682,034730
2023-05-30,174000,175700,172100,172700,171864,-0.0005787037037037037,034730
2023-05-31,171900,173400,167800,167800,405317,-0.028372900984365953,034730
2023-06-01,168800,170400,167600,168100,147234,0.0017878426698450535,034730
2023-06-02,168700,169700,168000,169600,94651,0.00892325996430696,034730
2023-06-05,170300,172800,169800,169800,98425,0.0011792452830188679,034730
2023-06-07,171300,176200,170700,174800,245565,0.02944640753828033,034730
2023-06-08,174000,174100,170700,170700,197806,-0.02345537757437071,034730
2023-06-09,172100,173600,171700,173100,120494,0.014059753954305799,034730
2023-06-12,172500,173700,170800,171000,81420,-0.012131715771230503,034730
2023-06-13,171900,172400,170200,170700,120660,-0.0017543859649122805,034730
2023-06-14,171300,171700,168500,168600,139542,-0.012302284710017574,034730
2023-06-15,169100,170000,166700,167200,142627,-0.00830367734282325,034730
2023-06-16,167300,167900,165400,166000,188293,-0.007177033492822966,034730
2023-06-19,166100,166200,163400,164600,150261,-0.008433734939759036,034730
2023-06-20,165400,165400,163100,163500,143262,-0.006682867557715675,034730
2023-06-21,163800,163800,161000,161200,176356,-0.014067278287461772,034730
2023-06-22,161200,161600,160000,161000,131371,-0.0012406947890818859,034730
2023-06-23,160800,161800,157700,158200,202492,-0.017391304347826087,034730
2023-06-26,155300,155400,148500,151600,488189,-0.041719342604298354,034730
2023-06-27,151000,155600,150900,155100,194299,0.02308707124010554,034730
2023-06-28,156100,156800,152000,153100,180841,-0.012894906511927788,034730
2023-06-29,152000,152400,148200,148300,250860,-0.031352057478772045,034730
2023-06-30,148000,149500,146500,148700,157146,0.0026972353337828725,034730
2023-07-03,149900,151900,149100,149700,127387,0.006724949562878279,034730
2023-07-04,149600,151000,147000,147700,149664,-0.013360053440213761,034730
2023-07-05,147800,148700,146500,147200,154402,-0.0033852403520649972,034730
2023-07-06,146400,147200,143100,143500,235923,-0.025135869565217392,034730
2023-07-07,142800,142800,139500,140200,245180,-0.022996515679442508,034730
2023-07-10,139900,143800,139600,143100,129716,0.020684736091298145,034730
2023-07-11,143500,145600,142600,145100,123071,0.013976240391334731,034730
2023-07-12,145200,148400,144400,148100,137252,0.02067539627842867,034730
2023-07-13,149400,150100,147100,147500,261581,-0.004051316677920324,034730
2023-07-14,147600,150100,147500,149400,138093,0.012881355932203388,034730
2023-07-17,148000,149400,146500,148100,103044,-0.008701472556894244,034730
2023-07-18,149100,150000,146800,147600,106017,-0.00337609723160027,034730
2023-07-19,148000,148500,146100,147000,155051,-0.0040650406504065045,034730
2023-07-20,146100,149400,145400,147800,118112,0.005442176870748299,034730
2023-07-21,147100,148300,144100,148200,135133,0.002706359945872801,034730
2023-07-24,148000,149200,145000,148200,175185,0.0,034730
2023-07-25,148300,149700,146900,148300,173904,0.0006747638326585695,034730
2023-07-26,148000,149200,145200,146200,251610,-0.014160485502360081,034730
2023-07-27,147000,150300,146800,148400,226702,0.015047879616963064,034730
2023-07-28,147000,150800,145700,150700,126451,0.01549865229110512,034730
2023-07-31,151500,157400,150800,152800,253239,0.0139349701393497,034730
2020-01-02,69999,69999,67165,67166,224450,-0.036576969418784785,003550
2020-01-03,67637,68204,67071,67638,415381,0.007027365035881249,003550
2020-01-06,67071,68015,66882,67543,158278,-0.0014045359117655755,003550
2020-01-07,68204,68582,67732,68488,239983,0.013991087159291118,003550
2020-01-08,67354,67637,66787,67355,218433,-0.016543044036911574,003550
2020-01-09,66693,67354,66409,67260,258440,-0.0014104372355430183,003550
2020-01-10,66598,66787,65276,66221,286448,-0.015447517097829317,003550
2020-01-13,66126,68204,65843,67827,277559,0.024252125458691355,003550
2020-01-14,67543,69243,67165,69055,373949,0.01810488448552936,003550
2020-01-15,68866,69432,68393,69244,202497,0.0027369488089204258,003550
2020-01-16,68771,69527,68204,69338,177065,0.001357518340939287,003550
2020-01-17,69338,69621,68393,68772,222198,-0.008162912111684791,003550
2020-01-20,68677,69810,68582,69622,307422,0.012359681265631361,003550
2020-01-21,69810,70471,69432,69811,210403,0.00271465915946109,003550
2020-01-22,69338,70283,68582,70094,205251,0.004053802409362421,003550
2020-01-23,69149,70188,69054,69433,266142,-0.009430193739835079,003550
2020-01-28,69810,70377,67260,67921,350758,-0.021776388748865814,003550
2020-01-29,67732,68299,67071,67921,239752,0.0,003550
2020-01-30,67921,69243,67449,68866,384957,0.013913222714624342,003550
2020-01-31,69338,69432,66220,66410,402411,-0.03566346237620887,003550
2020-02-03,66504,66693,65370,65938,270009,-0.007107363348893238,003550
2020-02-04,65465,67732,64898,67543,590780,0.0243410476508235,003550
2020-02-05,66882,68960,66787,68205,628114,0.009801163703122456,003550
2020-02-06,69432,70471,68771,70094,438785,0.02769591672164797,003550
2020-02-07,69054,70377,69054,70000,250131,-0.0013410562958313123,003550
2020-02-10,68771,70566,68582,70094,380665,0.0013428571428571428,003550
2020-02-11,70188,71794,69999,71417,334005,0.018874654036008787,003550
2020-02-12,70660,75762,70660,75668,576513,0.05952364283013848,003550
2020-02-13,75289,75384,74061,74628,241388,-0.01374425120262198,003550
2020-02-14,73305,74156,71983,72645,354833,-0.02657179610869915,003550
2020-02-17,73589,73589,71983,72550,123430,-0.0013077293688485098,003550
2020-02-18,71888,73683,71038,73400,234514,0.011716057891109582,003550
2020-02-19,74628,74628,72266,72834,169918,-0.007711171662125341,003550
2020-02-20,71511,72928,71511,71794,316471,-0.014279045500727682,003550
2020-02-21,70471,70849,70094,70189,237443,-0.022355628604061616,003550
2020-02-24,69338,69905,67637,67732,356831,-0.035005485189987036,003550
2020-02-25,68488,68677,67071,67732,354095,0.0,003550
2020-02-26,66315,67543,65748,66882,488773,-0.012549459635032185,003550
2020-02-27,65843,67165,65654,66126,324392,-0.011303489728177985,003550
2020-02-28,64520,65654,63292,63765,859004,-0.035704564014154797,003550
2020-03-02,64803,64898,63386,64048,317622,0.004438171410648475,003550
2020-03-03,65181,65748,63953,64521,285943,0.007385086185360979,003550
2020-03-04,64142,64803,63859,64332,300070,-0.0029292788394476217,003550
2020-03-05,64803,66504,64520,66410,301420,0.03230118758938009,003550
2020-03-06,65654,65654,64331,64615,227136,-0.02702906188826984,003550
2020-03-09,63198,63481,61969,62537,299170,-0.03215971523640022,003550
2020-03-10,64142,64142,62158,63198,334842,0.01056974271231431,003550
2020-03-11,62347,63575,61308,61687,280046,-0.023908984461533597,003550
2020-03-12,62347,62442,57907,58947,537896,-0.04441778656767228,003550
2020-03-13,53373,58758,53373,57436,625378,-0.025633195921760225,003550
2020-03-16,56774,58474,54979,55074,346457,-0.04112403370708266,003550
2020-03-17,52428,54507,51106,51579,430706,-0.06346007190325743,003550
2020-03-18,51011,51767,47705,47989,497779,-0.06960196979390837,003550
2020-03-19,47988,48650,42746,45344,544107,-0.05511679759944988,003550
2020-03-20,46760,47138,44399,45816,541226,0.010409315455187015,003550
2020-03-23,43926,44068,42132,43691,423348,-0.0463811768814388,003550
2020-03-24,43926,50067,43785,48839,412014,0.11782747018836831,003550
2020-03-25,49405,56207,46288,55830,494572,0.1431437990130838,003550
2020-03-26,54601,56301,53184,53185,418017,-0.047375962744044424,003550
2020-03-27,55829,56207,53467,55546,421212,0.04439221585033373,003550
2020-03-30,55546,56490,54318,55641,414397,0.0017102941705973427,003550
2020-03-31,55357,57718,55262,55735,414183,0.0016894017001851153,003550
2020-04-01,54696,55546,52428,52429,354857,-0.05931640800215304,003550
2020-04-02,52428,53467,50161,51579,327448,-0.016212401533502452,003550
2020-04-03,51200,53279,51106,52901,301142,0.025630586091238684,003550
2020-04-06,54129,57718,53656,57719,283092,0.09107578306648267,003550
2020-04-07,57057,59041,56585,58286,418532,0.009823455014813147,003550
2020-04-08,57341,58474,55735,56396,529172,-0.032426311635727276,003550
2020-04-09,57057,58285,56396,58286,431383,0.03351301510745443,003550
2020-04-10,57624,57813,56396,56963,300840,-0.022698418145009093,003550
2020-04-13,56396,56963,55451,55452,236860,-0.02652599055527272,003550
2020-04-14,55735,57341,55546,56869,306136,0.025553631969992066,003550
2020-04-16,54884,59230,54790,59230,594662,0.041516467671314776,003550
2020-04-17,57341,60741,57057,58664,374265,-0.009555968259328043,003550
2020-04-20,58096,58852,57152,57247,324727,-0.024154507023046497,003550
2020-04-21,57246,58852,56301,58853,322799,0.028053871818610583,003550
2020-04-22,58191,58663,57057,58664,243042,-0.0032113910930623756,003550
2020-04-23,58096,59797,58002,59797,272617,0.019313377880812763,003550
2020-04-24,58758,59513,58285,58569,207426,-0.02053614729835945,003550
2020-04-27,58474,59324,58096,58853,154252,0.004848981543137155,003550
2020-04-28,58474,59135,58096,59042,187027,0.0032113910930623756,003550
2020-04-29,59041,59986,58569,58569,304604,-0.008011246231496223,003550
2020-05-04,56679,57246,56301,56302,389657,-0.038706482951732145,003550
2020-05-06,57435,58096,56774,58002,276946,0.030194309260772264,003550
2020-05-07,57341,58285,57152,57625,202286,-0.0064997758697975935,003550
2020-05-08,57341,58569,57341,58191,206384,0.009822125813449024,003550
2020-05-11,58474,59135,58191,58569,181623,0.006495849873691808,003550
2020-05-12,59324,59702,57907,57908,321663,-0.011285833802864997,003550
2020-05-13,57530,57530,56774,57341,299603,-0.009791393244456725,003550
2020-05-14,57152,58002,56396,58002,318640,0.011527528295634885,003550
2020-05-15,58002,59041,57341,59042,299121,0.017930416192545085,003550
2020-05-18,59324,59513,57624,58002,223965,-0.017614579451915587,003550
2020-05-19,59041,61119,58947,60931,375551,0.050498258680735146,003550
2020-05-20,60930,60930,59608,59986,366146,-0.015509346638000361,003550
2020-05-21,59702,60741,59041,60458,313490,0.007868502650618477,003550
2020-05-22,61403,61403,58569,59230,799125,-0.02031162129081346,003550
2020-05-25,59702,59797,58569,59797,128616,0.009572851595475267,003550
2020-05-26,59986,61214,59702,61214,195334,0.023696840978644412,003550
2020-05-27,60647,61686,60269,61214,243667,0.0,003550
2020-05-28,61025,61592,60364,61025,362388,-0.003087528996634757,003550
2020-05-29,60458,61308,59608,59608,481958,-0.023219991806636628,003550
2020-06-01,59513,61214,59419,61025,200706,0.023771976915850222,003550
2020-06-02,60458,62914,60458,62631,306184,0.026317083162638265,003550
2020-06-03,63953,64709,63103,64143,402015,0.024141399626383106,003550
2020-06-04,64142,67449,64142,67449,616827,0.05154108788176418,003550
2020-06-05,67826,69716,66409,69527,386898,0.030808462690328987,003550
2020-06-08,71700,71794,68204,68488,289541,-0.014943834769226344,003550
2020-06-09,68488,69810,67826,68488,273988,0.0,003550
2020-06-10,68677,69338,67826,69338,326170,0.012410933302184323,003550
2020-06-11,67826,69999,67637,70000,556544,0.009547434307306238,003550
2020-06-12,68866,68866,66693,68016,322657,-0.028342857142857142,003550
2020-06-15,66409,68015,65087,65087,408844,-0.043063396847800514,003550
2020-06-16,65843,69243,65843,68772,322346,0.05661652864627345,003550
2020-06-17,68960,74722,68677,74723,838913,0.08653230966090851,003550
2020-06-18,73211,73872,71794,71889,503245,-0.03792674276996373,003550
2020-06-19,71983,72266,68677,71133,564024,-0.010516212494261988,003550
2020-06-22,69905,71038,69054,69055,259589,-0.02921288290947942,003550
2020-06-23,69905,70660,68677,69244,496501,0.0027369488089204258,003550
2020-06-24,69432,70849,69432,70283,225679,0.015004910172722546,003550
2020-06-25,69149,69621,67732,67732,258180,-0.036296117126474396,003550
2020-06-26,68110,70283,67732,69527,369897,0.0265015059351562,003550
2020-06-29,67165,68677,67165,67449,327116,-0.029887669538452687,003550
2020-06-30,67637,68393,67071,67260,361518,-0.0028021171551839167,003550
2020-07-01,67449,68393,67071,67449,172651,0.002809991079393399,003550
2020-07-02,67449,68393,67354,68205,199906,0.011208468620735667,003550
2020-07-03,68110,68771,67165,67827,240876,-0.005542115680668574,003550
2020-07-06,68110,68393,67071,68016,218439,0.002786500950948737,003550
2020-07-07,68299,68299,67260,67355,471517,-0.009718301576099741,003550
2020-07-08,68015,68015,65276,65465,365597,-0.028060277633434785,003550
2020-07-09,65465,66315,64709,66221,352074,0.011548155502940503,003550
2020-07-10,66693,66693,63481,64143,407636,-0.03137977378777125,003550
2020-07-13,64237,66315,63764,66315,288151,0.033861839951358684,003550
2020-07-14,65748,68960,65370,68772,395871,0.037050441076679486,003550
2020-07-15,68677,69716,67732,69527,344404,0.010978305124178444,003550
2020-07-16,68582,69621,68015,69338,237423,-0.002718368403641751,003550
2020-07-17,69905,69905,68110,68205,166315,-0.01634024632957397,003550
2020-07-20,68393,68771,67543,67827,134809,-0.005542115680668574,003550
2020-07-21,67637,68960,67543,68205,308056,0.005573001901897474,003550
2020-07-22,67826,69716,67732,69149,217777,0.013840627519976542,003550
2020-07-23,68771,69054,67543,68583,249194,-0.008185223213640111,003550
2020-07-24,67826,68960,67637,68110,145534,-0.00689675283962498,003550
2020-07-27,68582,70471,68393,70189,289475,0.03052415210688592,003550
2020-07-28,69432,71983,69149,71606,315872,0.020188348601632735,003550
2020-07-29,70094,71416,69905,70094,335786,-0.021115548976342765,003550
2020-07-30,70094,70660,68960,69338,208248,-0.010785516592005022,003550
2020-07-31,69338,70283,68015,69905,359103,0.00817733421788918,003550
2020-08-03,69999,71227,69149,70661,329908,0.010814677061726629,003550
2020-08-04,70849,75289,70849,73873,550498,0.045456475283395366,003550
2020-08-05,73778,77934,73494,77746,469770,0.05242781530464446,003550
2020-08-06,77462,78596,76801,78029,339434,0.0036400586525351785,003550
2020-08-07,78123,81430,77179,81241,487203,0.04116418254751439,003550
2020-08-10,80390,85208,79351,85020,546654,0.04651592176364152,003550
2020-08-11,85019,89176,81713,82469,822047,-0.03000470477534698,003550
2020-08-12,81902,83980,78784,83697,604173,0.014890443681868338,003550
2020-08-13,84547,88231,82185,85020,749333,0.01580701817269436,003550
2020-08-14,84736,84736,80485,81241,438723,-0.044448365090566926,003550
2020-08-18,81241,82091,77367,77935,396942,-0.04069373838332861,003550
